"Label (Grouping)","ZCTA5 89421","ZCTA5 97001","ZCTA5 97002","ZCTA5 97003","ZCTA5 97004","ZCTA5 97005","ZCTA5 97006","ZCTA5 97007","ZCTA5 97008","ZCTA5 97009","ZCTA5 97011","ZCTA5 97013","ZCTA5 97014","ZCTA5 97015","ZCTA5 97016","ZCTA5 97017","ZCTA5 97018","ZCTA5 97019","ZCTA5 97020","ZCTA5 97021","ZCTA5 97022","ZCTA5 97023","ZCTA5 97024","ZCTA5 97026","ZCTA5 97027","ZCTA5 97028","ZCTA5 97029","ZCTA5 97030","ZCTA5 97031","ZCTA5 97032","ZCTA5 97033","ZCTA5 97034","ZCTA5 97035","ZCTA5 97037","ZCTA5 97038","ZCTA5 97039","ZCTA5 97040","ZCTA5 97041","ZCTA5 97042","ZCTA5 97045","ZCTA5 97048","ZCTA5 97049","ZCTA5 97050","ZCTA5 97051","ZCTA5 97053","ZCTA5 97054","ZCTA5 97055","ZCTA5 97056","ZCTA5 97057","ZCTA5 97058","ZCTA5 97060","ZCTA5 97062","ZCTA5 97063","ZCTA5 97064","ZCTA5 97065","ZCTA5 97067","ZCTA5 97068","ZCTA5 97070","ZCTA5 97071","ZCTA5 97078","ZCTA5 97080","ZCTA5 97086","ZCTA5 97089","ZCTA5 97101","ZCTA5 97102","ZCTA5 97103","ZCTA5 97106","ZCTA5 97107","ZCTA5 97108","ZCTA5 97109","ZCTA5 97110","ZCTA5 97111","ZCTA5 97112","ZCTA5 97113","ZCTA5 97114","ZCTA5 97115","ZCTA5 97116","ZCTA5 97117","ZCTA5 97118","ZCTA5 97119","ZCTA5 97121","ZCTA5 97122","ZCTA5 97123","ZCTA5 97124","ZCTA5 97125","ZCTA5 97127","ZCTA5 97128","ZCTA5 97130","ZCTA5 97131","ZCTA5 97132","ZCTA5 97133","ZCTA5 97134","ZCTA5 97135","ZCTA5 97136","ZCTA5 97137","ZCTA5 97138","ZCTA5 97140","ZCTA5 97141","ZCTA5 97144","ZCTA5 97145","ZCTA5 97146","ZCTA5 97147","ZCTA5 97148","ZCTA5 97149","ZCTA5 97201","ZCTA5 97202","ZCTA5 97203","ZCTA5 97204","ZCTA5 97205","ZCTA5 97206","ZCTA5 97208","ZCTA5 97209","ZCTA5 97210","ZCTA5 97211","ZCTA5 97212","ZCTA5 97213","ZCTA5 97214","ZCTA5 97215","ZCTA5 97216","ZCTA5 97217","ZCTA5 97218","ZCTA5 97219","ZCTA5 97220","ZCTA5 97221","ZCTA5 97222","ZCTA5 97223","ZCTA5 97224","ZCTA5 97225","ZCTA5 97227","ZCTA5 97229","ZCTA5 97230","ZCTA5 97231","ZCTA5 97232","ZCTA5 97233","ZCTA5 97236","ZCTA5 97239","ZCTA5 97258","ZCTA5 97266","ZCTA5 97267","ZCTA5 97301","ZCTA5 97302","ZCTA5 97303","ZCTA5 97304","ZCTA5 97305","ZCTA5 97306","ZCTA5 97310","ZCTA5 97317","ZCTA5 97321","ZCTA5 97322","ZCTA5 97324","ZCTA5 97325","ZCTA5 97326","ZCTA5 97327","ZCTA5 97329","ZCTA5 97330","ZCTA5 97331","ZCTA5 97333","ZCTA5 97335","ZCTA5 97336","ZCTA5 97338","ZCTA5 97341","ZCTA5 97342","ZCTA5 97343","ZCTA5 97344","ZCTA5 97345","ZCTA5 97346","ZCTA5 97347","ZCTA5 97348","ZCTA5 97350","ZCTA5 97351","ZCTA5 97352","ZCTA5 97355","ZCTA5 97357","ZCTA5 97358","ZCTA5 97360","ZCTA5 97361","ZCTA5 97362","ZCTA5 97364","ZCTA5 97365","ZCTA5 97366","ZCTA5 97367","ZCTA5 97368","ZCTA5 97369","ZCTA5 97370","ZCTA5 97371","ZCTA5 97373","ZCTA5 97374","ZCTA5 97375","ZCTA5 97376","ZCTA5 97377","ZCTA5 97378","ZCTA5 97380","ZCTA5 97381","ZCTA5 97383","ZCTA5 97384","ZCTA5 97385","ZCTA5 97386","ZCTA5 97388","ZCTA5 97389","ZCTA5 97390","ZCTA5 97391","ZCTA5 97392","ZCTA5 97394","ZCTA5 97396","ZCTA5 97401","ZCTA5 97402","ZCTA5 97403","ZCTA5 97404","ZCTA5 97405","ZCTA5 97406","ZCTA5 97408","ZCTA5 97410","ZCTA5 97411","ZCTA5 97412","ZCTA5 97413","ZCTA5 97414","ZCTA5 97415","ZCTA5 97416","ZCTA5 97417","ZCTA5 97419","ZCTA5 97420","ZCTA5 97423","ZCTA5 97424","ZCTA5 97426","ZCTA5 97429","ZCTA5 97430","ZCTA5 97431","ZCTA5 97432","ZCTA5 97434","ZCTA5 97435","ZCTA5 97436","ZCTA5 97437","ZCTA5 97438","ZCTA5 97439","ZCTA5 97441","ZCTA5 97442","ZCTA5 97443","ZCTA5 97444","ZCTA5 97446","ZCTA5 97447","ZCTA5 97448","ZCTA5 97449","ZCTA5 97450","ZCTA5 97451","ZCTA5 97452","ZCTA5 97453","ZCTA5 97454","ZCTA5 97455","ZCTA5 97456","ZCTA5 97457","ZCTA5 97458","ZCTA5 97459","ZCTA5 97461","ZCTA5 97462","ZCTA5 97463","ZCTA5 97465","ZCTA5 97466","ZCTA5 97467","ZCTA5 97469","ZCTA5 97470","ZCTA5 97471","ZCTA5 97473","ZCTA5 97476","ZCTA5 97477","ZCTA5 97478","ZCTA5 97479","ZCTA5 97480","ZCTA5 97481","ZCTA5 97484","ZCTA5 97486","ZCTA5 97487","ZCTA5 97488","ZCTA5 97489","ZCTA5 97490","ZCTA5 97492","ZCTA5 97493","ZCTA5 97494","ZCTA5 97495","ZCTA5 97496","ZCTA5 97497","ZCTA5 97498","ZCTA5 97499","ZCTA5 97501","ZCTA5 97502","ZCTA5 97503","ZCTA5 97504","ZCTA5 97520","ZCTA5 97522","ZCTA5 97523","ZCTA5 97524","ZCTA5 97525","ZCTA5 97526","ZCTA5 97527","ZCTA5 97530","ZCTA5 97531","ZCTA5 97532","ZCTA5 97534","ZCTA5 97535","ZCTA5 97536","ZCTA5 97537","ZCTA5 97538","ZCTA5 97539","ZCTA5 97540","ZCTA5 97541","ZCTA5 97543","ZCTA5 97544","ZCTA5 97601","ZCTA5 97603","ZCTA5 97604","ZCTA5 97620","ZCTA5 97621","ZCTA5 97622","ZCTA5 97623","ZCTA5 97624","ZCTA5 97625","ZCTA5 97626","ZCTA5 97627","ZCTA5 97630","ZCTA5 97632","ZCTA5 97633","ZCTA5 97634","ZCTA5 97635","ZCTA5 97636","ZCTA5 97637","ZCTA5 97638","ZCTA5 97639","ZCTA5 97640","ZCTA5 97641","ZCTA5 97701","ZCTA5 97702","ZCTA5 97703","ZCTA5 97707","ZCTA5 97709","ZCTA5 97710","ZCTA5 97711","ZCTA5 97712","ZCTA5 97720","ZCTA5 97721","ZCTA5 97722","ZCTA5 97730","ZCTA5 97731","ZCTA5 97732","ZCTA5 97733","ZCTA5 97734","ZCTA5 97735","ZCTA5 97736","ZCTA5 97737","ZCTA5 97738","ZCTA5 97739","ZCTA5 97741","ZCTA5 97750","ZCTA5 97751","ZCTA5 97752","ZCTA5 97753","ZCTA5 97754","ZCTA5 97756","ZCTA5 97758","ZCTA5 97759","ZCTA5 97760","ZCTA5 97761","ZCTA5 97801","ZCTA5 97810","ZCTA5 97812","ZCTA5 97813","ZCTA5 97814","ZCTA5 97817","ZCTA5 97818","ZCTA5 97819","ZCTA5 97820","ZCTA5 97823","ZCTA5 97824","ZCTA5 97825","ZCTA5 97826","ZCTA5 97827","ZCTA5 97828","ZCTA5 97830","ZCTA5 97833","ZCTA5 97834","ZCTA5 97835","ZCTA5 97836","ZCTA5 97837","ZCTA5 97838","ZCTA5 97839","ZCTA5 97840","ZCTA5 97841","ZCTA5 97842","ZCTA5 97843","ZCTA5 97844","ZCTA5 97845","ZCTA5 97846","ZCTA5 97848","ZCTA5 97850","ZCTA5 97856","ZCTA5 97857","ZCTA5 97859","ZCTA5 97862","ZCTA5 97864","ZCTA5 97865","ZCTA5 97867","ZCTA5 97868","ZCTA5 97869","ZCTA5 97870","ZCTA5 97873","ZCTA5 97874","ZCTA5 97875","ZCTA5 97876","ZCTA5 97877","ZCTA5 97880","ZCTA5 97882","ZCTA5 97883","ZCTA5 97884","ZCTA5 97885","ZCTA5 97886","ZCTA5 97901","ZCTA5 97902","ZCTA5 97903","ZCTA5 97904","ZCTA5 97905","ZCTA5 97906","ZCTA5 97907","ZCTA5 97908","ZCTA5 97909","ZCTA5 97910","ZCTA5 97911","ZCTA5 97913","ZCTA5 97914","ZCTA5 97917","ZCTA5 97918","ZCTA5 97920","ZCTA5 99362"
"Total","458","131","5,874","29,270","4,543","26,873","46,853","48,280","29,632","8,399","652","24,512","1,558","23,265","6,162","2,869","1,956","3,221","1,009","1,170","3,731","11,676","11,980","4,076","12,599","230","328","39,492","19,656","5,188","85","21,396","25,770","875","17,173","485","1,335","2,894","3,134","57,403","6,965","1,810","296","17,012","3,463","1,494","20,606","12,926","30","21,124","21,792","29,146","1,236","3,802","676","2,146","30,712","26,443","30,777","25,234","45,647","32,612","14,111","4,055","305","18,080","4,664","1,670","563","563","1,290","3,435","2,168","15,075","5,008","4,391","29,351","693","825","4,722","1,539","434","48,369","53,487","216","4,432","38,394","813","2,908","32,028","5,577","185","959","1,948","1,360","11,248","28,365","13,951","188","321","7,299","422","3,589","583","17,352","43,193","33,763","1,001","8,593","51,072","22","22,755","13,016","33,762","26,568","31,260","28,403","18,221","17,488","36,086","14,748","42,474","29,357","12,821","36,316","49,967","37,365","26,247","6,058","73,602","41,562","4,399","15,382","41,625","40,193","18,323","0","36,095","31,851","56,393","39,776","41,441","34,102","44,535","34,715","1,150","25,852","30,291","37,148","1,100","7,284","827","3,053","69","43,947","4,131","22,941","180","133","22,741","2,659","303","524","1,189","669","973","2,187","1,723","215","11,292","6,111","32,413","307","2,680","2,362","13,412","4,397","513","10,806","1,687","11,095","3,566","259","9,320","719","141","5,543","1,371","1,351","958","9,195","2,470","16,313","10,079","69","3,552","14,611","917","1,803","662","5,610","6,092","5,361","3,426","45,634","56,610","15,275","34,345","46,303","177","14,655","783","7,572","536","1,012","237","14,648","976","2,175","1,239","27,454","6,986","18,750","10,521","609","397","2,420","162","849","2,326","789","2,504","1,278","15,634","268","2,096","2,138","5,471","5,067","732","13,709","2,225","691","397","1,613","979","1,382","2,774","3,097","10,363","4,729","14,932","739","4,130","3,886","2,134","854","5,602","2,712","20,160","30,900","326","321","37,602","39,155","10,161","338","715","242","776","9,286","1,026","848","361","651","506","24","1,706","7,875","1,460","2,251","1,961","47,519","29,558","12,349","49,942","25,970","606","6,548","15,970","5,392","36,561","36,358","7,464","628","2,480","664","5,015","975","7,371","2,051","3,526","8,234","1,593","775","2,304","23,264","31,302","8","108","334","498","2,372","3,996","186","135","734","5,389","1,378","1,350","311","285","383","70","454","231","104","1,313","42,159","51,161","32,475","7,833","2","127","77","47","4,518","217","89","275","257","117","893","3,167","170","74","501","2,055","13,102","13,753","409","103","72","2,640","21,627","42,168","123","7,787","8,071","3,348","21,882","887","940","1,386","12,780","52","4,950","34","1,020","1,014","1,732","253","1,116","2,713","3,283","708","953","1,061","373","1,985","51","28,387","432","128","397","203","705","4,049","2,653","2,018","195","17,197","409","514","170","11,512","227","1,092","773","1,756","1,028","584","221","344","2,875","863","307","241","8,271","2,540","154","1,370","1,241","687","24","111","181","98","267","587","75","40","591","70","5,597","19,534","10","4,514","58","43,249"
